name,rep,sign,recency,std,skewness,kurtosis
CAL_10866_20342.csv,0.49099756757179486,0.8618874999999999,0.09760753755279167,7.5373052055274385,-0.5524055364746517,3.1467540592299494
UFPT_80050_12706.csv,0.5048672212948822,3.6255908333333338,-0.549502543744807,16.996112680143476,1.0650045071089944,3.1864023658521186
ALL_79323_29870.csv,0.44838652677126506,0.4216666666666666,0.5923238135996307,8.788327069722984,-1.2838728917794004,6.715318112018874
SXT_59619_4684.csv,0.4497340474941666,1.2136950000000002,0.06564056055646293,6.031631247740058,0.31692301242713306,0.0254872296085753
WTRG_52898_21397.csv,0.46616308884718666,2.2836724999999998,-0.4009528923704946,7.946632038276241,0.1697681559733042,0.6872875809658763
AFL_57904_92.csv,0.4493421373191917,2.0989033333333333,0.2841259648849449,9.036733282236149,0.446015245159614,1.40876730106769
SPXC_55212_21548.csv,0.508229573536099,1.675599166666667,-0.11043337832748357,8.598094391469608,-0.38829139395104584,1.537116025667875
TG_75649_22095.csv,0.4842785141959244,0.5587566666666665,0.015555912033086506,10.687536851266623,-0.0066526486175666555,-0.17133954103144244
NTIC_77488_29468.csv,0.43519490332843724,1.5015324999999997,-0.33662506028478345,13.41843527034345,0.5334241308165261,1.4935599297553326
USPH_77629_11542.csv,0.4350620942314523,1.9248216666666664,0.3444978491027833,8.724792088589071,-0.1221186128239593,2.7719995012476373
CAKE_77902_11706.csv,0.5185912832569652,0.7816849999999999,-0.8764216334360718,10.584916151695703,1.1410896818749243,7.538304079721485
BKTI_10779_65.csv,0.32938910283805634,1.3944824999999998,0.022648576572114613,13.450241484037932,1.2209688157319776,5.811310947519718
CPF_11628_9449.csv,0.5164284383550367,1.1839583333333334,0.2901508594118303,9.30484351245041,0.19575381671526845,3.5616245666601856
MAN_75285_20312.csv,0.501850540211347,1.2718825,-0.22395778750969916,9.314848140718622,-0.03612523264045343,0.3746112018100014
MCHP_78987_12027.csv,0.44967809275569426,1.8305916666666666,0.7906874979022065,8.085316388653931,0.21211329212163213,1.9672291014579057
URBN_79881_12546.csv,0.5592650102342661,3.012095,-0.13642873717021767,11.362182909638255,-0.10035861270521182,0.32858303630065855
IBM_12490_20990.csv,0.5270113450798817,0.5943291666666667,0.06673801646626568,6.227187631390041,-0.10792292030032075,-0.13424000606688047
CASH_79571_12412.csv,0.5962475929020733,0.31576999999999994,0.985479599362658,9.374847055878258,-0.09542511521733214,7.574852176645521
NI_38762_21244.csv,0.5394730866095508,0.3645833333333334,-0.06058742716591191,6.604240292613302,0.18289878750806168,0.14299396308646273
ITW_56573_20968.csv,0.40251859403919016,1.4629874999999999,0.2552970234398128,7.61928326202572,0.14754181451182335,0.14995610623097955
KLAC_46886_2551.csv,0.5039140330670413,3.680005,0.3754363055958537,18.268709861960122,0.17605695645878075,-0.20387149450301933
PTSI_10649_8551.csv,0.5328098268878666,1.8435341666666665,-0.2793934404159826,10.68291637947427,0.9276122966915304,2.2464214063654593
ROL_36003_21530.csv,0.45098569521752974,1.7526141666666666,-0.33487888827312057,6.863650109900864,-0.10815304432387374,1.3219817026922946
SM_78170_11857.csv,0.6408544440361041,-0.24946916666666658,0.0021855095410090067,13.36700974214833,-0.16610246819418378,0.8422268924120155
HAE_76837_2075.csv,0.5306347702053488,1.4501075,0.523435991857351,7.108232663634713,0.551904149442425,0.9136871775614259
KEQU_47571_2527.csv,0.3706551928312006,1.6264225,-0.07476185584239887,11.98734961827818,0.6025987167826856,0.8730954378977769
SMTC_50948_21596.csv,0.46131979689554925,0.6777316666666668,-0.18679017583381916,9.098696726362327,0.2512737655508034,0.2653779975827586
ROCK_79862_12541.csv,0.45699332130926296,1.5082333333333329,0.49389608868482493,15.660241475452024,0.789255186944594,1.771933636920001
WMB_38156_21923.csv,0.5993967673265765,1.2561266666666666,-0.8731905426092079,15.541825939014071,-0.0144642225659269,3.7987917718700563
PEBK_90983_7788.csv,0.52583639087113,1.0960550000000002,0.33362237028684294,6.418003731099863,0.7915430365786584,1.8712064548995198
